"","genre","popularity","danceability","energy","loudness","acousticness","valence","liveness","tempo","duration_ms"
"342","pop",68,0.594,0.722,-5.751,0.0156,0.407,0.0667,127.877,200322
"343","pop",50,0.468,0.968,-4.083,0.0224,0.284,0.194,129.998,199245
"344","pop",42,0.465,0.739,-7.786,0.00987,0.0652,0.373,125.994,217143
"345","pop",95,0.701,0.425,-10.965,0.328,0.562,0.1,135.128,194088
"346","pop",50,0.631,0.939,-1.7,0.0728,0.353,0.319,128.048,191500
"347","pop",21,0.578,0.776,-2.698,0.363,0.608,0.175,129.03,190698
"348","pop",63,0.671,0.91,-3.621,0.00196,0.413,0.171,128.036,138750
"349","pop",56,0.715,0.792,-6.4,0.055,0.357,0.269,128.024,185161
"350","pop",2,0.714,0.809,-4.34,0.00736,0.32,0.342,128.045,173797
"351","pop",2,0.691,0.874,-6.276,0.0286,0.0909,0.0704,127.99,283193
"352","pop",49,0.651,0.711,-5.062,0.111,0.425,0.0488,125.089,191954
"353","pop",60,0.59,0.888,-4.151,0.000753,0.0715,0.817,128.025,195000
"354","pop",45,0.438,0.914,-3.919,0.0206,0.225,0.12,128.184,161250
"355","pop",56,0.59,0.678,-5.48,0.0259,0.4,0.0707,126.061,178132
"356","pop",41,0.461,0.773,-6.436,0.0153,0.266,0.234,131.085,190992
"357","pop",70,0.563,0.954,-1.835,0.119,0.788,0.27,128.014,162187
"358","pop",57,0.446,0.573,-5.081,0.0416,0.167,0.108,135.96,213707
"359","pop",16,0.577,0.741,-3.83,0.298,0.581,0.142,128.081,230613
"360","pop",48,0.486,0.855,-4.493,0.000452,0.151,0.249,129.9,105219
"361","pop",72,0.635,0.9,-3.719,0.00664,0.15,0.37,127.978,202500
"362","pop",2,0.733,0.791,-5.599,0.239,0.477,0.265,128.007,176260
"363","pop",2,0.627,0.956,-4.498,0.0256,0.392,0.125,127.984,217500
"364","pop",66,0.527,0.806,-5.639,0.000598,0.534,0.358,131.882,234680
"365","pop",60,0.742,0.838,-2.758,0.339,0.694,0.0595,128.022,215676
"366","pop",68,0.708,0.868,-3.287,0.0313,0.72,0.122,124.994,202999
"367","pop",50,0.653,0.911,-2.979,0.0623,0.335,0.301,125.959,195714
"368","pop",39,0.361,0.945,-5.219,0.00105,0.138,0.0967,127.985,172500
"369","pop",1,0.732,0.828,-5.935,0.00379,0.226,0.272,128.003,189625
"370","pop",4,0.673,0.943,-3.604,0.0448,0.0358,0.101,127.999,171712
"371","pop",16,0.628,0.593,-5.036,0.093,0.104,0.096,125.026,197267
"372","pop",58,0.555,0.813,-5.792,0.0201,0.435,0.165,125.034,213120
"373","pop",77,0.552,0.76,-4.706,0.0733,0.639,0.0865,135.702,260000
"374","pop",71,0.467,0.757,-3.01,0.0866,0.383,0.0742,131.993,254653
"375","pop",65,0.722,0.744,-5.52,0.0234,0.686,0.143,125.985,207630
"376","pop",80,0.501,0.519,-5.88,0.109,0.168,0.454,133.99,195707
"377","pop",1,0.64,0.857,-8.26,0.00164,0.645,0.336,128.058,147187
"378","pop",67,0.769,0.817,-5.409,0.0225,0.896,0.244,118.021,182633
"379","pop",28,0.787,0.722,-5.43,0.0489,0.52,0.0956,127.952,218357
"380","pop",48,0.63,0.787,-4.302,0.00489,0.466,0.134,128.997,211867
"381","pop",39,0.617,0.885,-3.989,0.0169,0.768,0.326,139.95,221233
"382","pop",60,0.746,0.805,-4.499,0.074,0.843,0.0548,144.983,222932
"383","pop",29,0.695,0.88,-2.965,0.194,0.786,0.0898,127.075,224882
"384","pop",21,0.705,0.858,-3.374,0.112,0.536,0.298,106.019,230943
"385","pop",40,0.803,0.863,-4.939,0.00947,0.467,0.0823,112.986,203147
"386","pop",37,0.736,0.666,-4.503,0.0795,0.22,0.332,109.958,163040
"387","pop",38,0.826,0.569,-7.18,0.287,0.555,0.0449,105.014,215140
"388","pop",17,0.837,0.52,-7.575,0.617,0.463,0.184,123.972,181200
"389","pop",30,0.636,0.744,-3.799,0.101,0.486,0.0912,133.994,208333
"390","pop",31,0.486,0.714,-6.197,0.0622,0.496,0.333,127.41,195433
"391","pop",37,0.789,0.77,-5.531,0.0403,0.791,0.0988,102,193553
"392","pop",35,0.608,0.961,-2.259,0.023,0.366,0.294,137.9,240100
"393","pop",49,0.604,0.733,-5.788,0.105,0.399,0.25,124.885,270904
"394","pop",42,0.655,0.993,-2.026,0.507,0.62,0.392,93.021,208376
"395","pop",23,0.836,0.588,-7.454,0.237,0.636,0.0618,92.985,225412
"396","pop",34,0.705,0.666,-5.001,0.577,0.697,0.0835,127.967,223920
"397","pop",27,0.567,0.865,-5.125,0.0127,0.838,0.0546,187.981,244061
"398","pop",60,0.718,0.8,-5.715,0.00588,0.266,0.337,117.98,205928
"399","pop",53,0.775,0.673,-6.526,0.0564,0.5,0.111,112.059,228371
"400","pop",30,0.847,0.512,-9.071,0.152,0.765,0.0746,111.989,162827
"401","pop",41,0.742,0.719,-6.341,0.0867,0.318,0.126,125.007,217000
"402","pop",29,0.549,0.847,-4.966,0.0587,0.149,0.102,124.01,292587
"403","pop",54,0.425,0.56,-6.395,0.0826,0.347,0.35,168.068,196367
"404","pop",21,0.716,0.463,-7.563,0.693,0.342,0.121,92.023,232832
"405","pop",21,0.697,0.77,-3.828,0.00374,0.748,0.0424,102.002,214118
"406","pop",40,0.866,0.746,-6.139,0.446,0.594,0.133,100.019,184935
"407","pop",26,0.554,0.782,-2.927,0.198,0.63,0.0756,155.912,193417
"408","pop",26,0.684,0.854,-3.625,0.0615,0.594,0.152,101.034,232973
"409","pop",36,0.711,0.934,-0.7,0.0445,0.866,0.0537,124.988,224333
"410","pop",32,0.649,0.856,-2.745,0.127,0.892,0.0702,171.884,199440
"411","pop",34,0.392,0.891,-2.746,0.0236,0.45,0.281,89.952,214627
"412","pop",21,0.763,0.763,-4.176,0.0298,0.953,0.652,143.994,211547
"413","pop",36,0.625,0.728,-5.486,0.0097,0.101,0.101,96.009,198368
"414","pop",36,0.621,0.614,-5.411,0.0462,0.727,0.0452,200.012,210134
"415","pop",42,0.729,0.646,-6.046,0.0682,0.543,0.0484,82.49,200712
"416","pop",49,0.713,0.709,-6.451,0.042,0.708,0.0995,109.973,283400
"417","pop",12,0.705,0.55,-7.974,0.0887,0.351,0.0895,94.969,212211
"418","pop",16,0.62,0.775,-4.677,0.0634,0.427,0.0676,107.992,208333
"419","pop",27,0.834,0.823,-4.603,0.09,0.872,0.0561,128.006,166523
"420","pop",44,0.738,0.55,-9.845,0.00919,0.599,0.0772,110.024,311976
"421","pop",21,0.695,0.646,-7.103,0.0345,0.229,0.0967,95.007,157288
"422","pop",41,0.74,0.56,-5.566,0.172,0.207,0.0717,111.083,264935
"423","pop",44,0.638,0.735,-4.635,0.0269,0.628,0.0603,99.964,221387
"424","pop",39,0.704,0.584,-7.384,0.324,0.752,0.0965,102.987,220631
"425","pop",21,0.599,0.795,-5.072,0.223,0.479,0.125,150.036,146500
"426","pop",35,0.539,0.739,-5.429,0.0263,0.386,0.297,173.082,249187
"427","pop",16,0.738,0.846,-5.929,0.158,0.879,0.0282,125.98,237071
"428","pop",27,0.802,0.776,-6.903,0.16,0.687,0.0969,109.996,225273
"429","pop",37,0.679,0.637,-5.683,0.0821,0.228,0.158,105.026,244187
"430","pop",30,0.827,0.851,-4.589,0.122,0.928,0.0706,127.993,214132
"431","pop",35,0.779,0.721,-8.409,0.00618,0.84,0.239,121.948,207213
"432","pop",26,0.701,0.927,-3.21,0.31,0.832,0.0505,119.991,208530
"433","pop",30,0.625,0.905,-6.323,0.553,0.597,0.247,140.026,141473
"434","pop",40,0.677,0.75,-5.824,0.14,0.967,0.0363,114.958,242627
"435","pop",31,0.706,0.734,-4.623,0.0229,0.395,0.112,99.999,221100
"436","pop",27,0.792,0.673,-7.876,0.0652,0.784,0.145,104.996,241164
"437","pop",31,0.561,0.929,-1.687,0.182,0.898,0.245,190.05,213147
"438","pop",74,0.633,0.706,-5.137,0.000587,0.399,0.245,128.187,189147
"439","pop",59,0.652,0.837,-3.104,0.0976,0.562,0.0844,108.042,190903
"440","pop",63,0.678,0.787,-4.741,0.147,0.471,0.0799,158.014,206578
"441","pop",73,0.751,0.726,-3.499,0.0706,0.581,0.278,104.914,213164
"442","pop",72,0.572,0.964,-1.949,0.0503,0.519,0.372,129.979,199013
"443","pop",68,0.671,0.859,-3.922,0.0323,0.389,0.267,139.931,209355
"444","pop",58,0.781,0.879,-3.725,0.0309,0.836,0.0546,119.997,204893
"445","pop",72,0.565,0.903,-1.918,0.0746,0.538,0.359,97.967,219760
"446","pop",70,0.839,0.902,-3.612,0.0868,0.639,0.272,114.953,189050
"447","pop",59,0.658,0.87,-2.373,0.177,0.422,0.36,89.994,200465
"448","pop",75,0.74,0.835,-3.425,0.0139,0.535,0.857,123.024,251293
"449","pop",81,0.782,0.731,-4.581,0.0376,0.824,0.0956,138.032,195307
"450","pop",70,0.785,0.744,-4.249,0.0149,0.833,0.0661,126.018,208863
"451","pop",65,0.76,0.887,-1.993,0.037,0.24,0.138,130.018,193160
"452","pop",75,0.566,0.769,-4.342,0.0183,0.385,0.108,170.036,191100
"453","pop",69,0.737,0.764,-5.511,0.111,0.924,0.0423,92.044,166213
"454","pop",85,0.645,0.862,-4.757,0.0923,0.798,0.192,119.991,229773
"455","pop",72,0.719,0.828,-5.559,0.0343,0.634,0.0747,139.927,228682
"456","pop",72,0.704,0.787,-3.114,0.114,0.707,0.228,96.929,195856
"457","pop",75,0.734,0.855,-3.211,0.00481,0.422,0.123,126.035,222732
"458","pop",65,0.613,0.842,-4.332,0.0157,0.645,0.23,169.917,238726
"459","pop",63,0.76,0.672,-5.277,0.465,0.505,0.205,127.986,193734
"460","pop",2,0.786,0.853,-2.687,0.0688,0.45,0.0759,125.034,213264
"461","pop",71,0.563,0.979,-3.104,0.00911,0.503,0.249,126.063,207617
"462","pop",48,0.652,0.785,-4.34,0.0667,0.662,0.124,127.016,216640
"463","pop",68,0.787,0.543,-6.7,0.0233,0.332,0.0861,99.026,210641
"464","pop",65,0.6,0.96,-1.807,0.0426,0.503,0.0882,109.863,237077
"465","pop",70,0.616,0.833,-3.314,0.315,0.595,0.175,97.898,196018
"466","pop",66,0.76,0.842,-5.558,0.0677,0.882,0.313,102.987,163509
"467","pop",71,0.598,0.775,-4.035,0.022,0.687,0.0677,129.819,223123
"468","pop",2,0.632,0.906,-1.466,0.321,0.755,0.223,129.999,212136
"469","pop",7,0.702,0.913,-2.977,0.0514,0.735,0.166,137.982,237685
"470","pop",69,0.674,0.91,-2.898,0.029,0.599,0.342,132.04,211320
"471","pop",66,0.709,0.718,-3.315,0.059,0.24,0.167,104.971,205820
"472","pop",1,0.7,0.873,-2.901,0.0148,0.612,0.343,99.972,193579
"473","pop",64,0.752,0.804,-3.512,0.022,0.795,0.0865,146.943,193253
"474","pop",66,0.725,0.94,-2.32,0.115,0.905,0.0864,127.051,208475
"475","pop",60,0.718,0.794,-2.877,0.0806,0.751,0.0679,114.285,205821
"476","pop",67,0.58,0.773,-3.302,0.656,0.506,0.112,124.148,211237
"477","pop",0,0.605,0.894,-3.885,0.0119,0.545,0.0887,122.051,197252
"478","pop",66,0.615,0.904,-3.955,0.0881,0.692,0.117,130.047,203493
"479","pop",62,0.673,0.782,-3.911,0.0582,0.609,0.391,121.991,195000
"480","pop",66,0.745,0.739,-4.591,0.405,0.556,0.127,99.913,214137
"481","pop",61,0.75,0.883,-1.712,0.226,0.85,0.0437,127.069,200243
"482","pop",61,0.709,0.911,-2.611,0.0572,0.779,0.0732,106.972,203507
"483","pop",61,0.76,0.722,-4.429,0.00785,0.687,0.116,120.055,181976
"484","pop",58,0.649,0.862,-3.903,0.0218,0.594,0.066,128.051,279423
"485","pop",63,0.64,0.757,-5.532,0.0261,0.413,0.127,104.943,208968
"486","pop",67,0.764,0.836,-2.868,0.208,0.51,0.234,111.934,214293
"487","pop",57,0.697,0.897,-3.628,0.0323,0.736,0.138,140.03,195027
"488","pop",65,0.732,0.934,-4.618,0.0774,0.898,0.306,159.998,202040
"489","pop",70,0.7,0.806,-4.818,0.00132,0.616,0.0579,110.016,174880
"490","pop",40,0.832,0.637,-4.994,0.0334,0.722,0.0653,103.036,188893
"491","pop",55,0.695,0.921,-2.699,0.0733,0.642,0.0789,119.971,212363
"492","pop",54,0.729,0.926,-2.129,0.0796,0.743,0.152,110.05,191994
"493","pop",63,0.791,0.674,-4.025,0.168,0.963,0.0801,132.985,192613
"494","pop",56,0.817,0.82,-3.404,0.0125,0.422,0.0793,120.012,186799
"495","pop",60,0.797,0.722,-5.051,0.356,0.878,0.177,128.01,176906
"496","pop",56,0.675,0.935,-2.335,0.0019,0.451,0.341,126.083,194904
"497","pop",42,0.737,0.793,-3.116,0.385,0.562,0.325,120.037,210018
"498","pop",45,0.671,0.752,-4.049,0.0281,0.635,0.101,130.02,210827
"499","pop",54,0.672,0.923,-3.684,0.102,0.395,0.129,116.028,186918
"500","pop",30,0.602,0.697,-6.766,0.0533,0.395,0.129,127.992,230039
"501","pop",64,0.621,0.653,-4.573,0.0152,0.345,0.427,117.129,193856
"502","pop",52,0.659,0.866,-5.117,0.018,0.705,0.13,114.862,186187
"503","pop",54,0.59,0.8,-5.044,0.00064,0.219,0.0512,127.994,360960
"504","pop",16,0.544,0.88,-4.917,0.0634,0.491,0.453,126.06,193297
"505","pop",13,0.532,0.616,-7.074,0.186,0.292,0.0928,101.883,223147
"506","pop",58,0.863,0.588,-7.141,0.142,0.751,0.457,117.911,190174
"507","pop",61,0.735,0.787,-6.166,0.0419,0.469,0.136,124.004,196640
"508","pop",24,0.6,0.863,-5.754,0.00168,0.223,0.0939,106.997,206750
"509","pop",27,0.652,0.855,-4.832,0.00179,0.279,0.0404,134.009,181673
"510","pop",56,0.672,0.73,-5.99,0.24,0.568,0.122,120.008,252933
"511","pop",77,0.612,0.84,-3.145,0.112,0.438,0.116,129.042,212862
"512","pop",2,0.739,0.865,-4.67,0.0262,0.46,0.126,124.977,194967
"513","pop",70,0.886,0.84,-3.386,0.0164,0.203,0.329,123.035,179512
"514","pop",9,0.716,0.713,-7.151,0.0031,0.193,0.0819,128.018,174015
"515","pop",65,0.677,0.811,-4.53,0.0012,0.185,0.0896,128.004,216967
"516","pop",62,0.45,0.898,-3.604,0.0277,0.22,0.166,127.983,218437
"517","pop",64,0.662,0.884,-4.104,0.014,0.484,0.087,128.029,191250
"518","pop",78,0.551,0.636,-7.125,0.00713,0.153,0.217,124.996,268467
"519","pop",64,0.428,0.656,-3.712,0.0751,0.355,0.15,79.648,218933
"520","pop",69,0.407,0.789,-4.229,0.17,0.687,0.126,92.933,167857
"521","pop",67,0.59,0.724,-3.278,0.04,0.526,0.142,127.059,278480
"522","pop",77,0.819,0.913,-3.059,0.0935,0.536,0.161,119.989,219160
"523","pop",7,0.654,0.859,-4.321,0.336,0.704,0.0947,114.87,191000
"524","pop",80,0.503,0.741,-5.128,0.579,0.458,0.0712,88.335,207030
"525","pop",75,0.688,0.688,-5.84,0.3,0.451,0.0982,114.011,193321
"526","pop",80,0.664,0.705,-4.972,0.0654,0.477,0.118,122.016,257267
"527","pop",36,0.717,0.741,-6.645,0.155,0.188,0.133,105.997,186062
"528","pop",48,0.862,0.583,-7.181,0.133,0.777,0.477,117.927,190673
"529","pop",49,0.717,0.702,-5.78,0.0467,0.63,0.268,117.957,185212
"530","pop",7,0.624,0.903,-4.54,0.0325,0.312,0.0908,126.047,150160
"531","pop",65,0.552,0.831,-5.217,0.0391,0.144,0.0632,129.889,204360
"532","pop",44,0.518,0.783,-4.88,0.215,0.152,0.14,125.985,214067
"533","pop",2,0.504,0.847,-6.81,0.00434,0.28,0.816,127.854,211890
"534","pop",75,0.413,0.856,-4.078,0.0289,0.35,0.343,128.017,212960
"535","pop",47,0.645,0.891,-2.505,0.0932,0.568,0.379,124.915,203520
"536","pop",10,0.634,0.674,-7.145,0.0487,0.298,0.102,115.995,232760
"537","pop",69,0.654,0.83,-4.801,0.000629,0.548,0.121,124.989,262200
"538","pop",57,0.495,0.831,-5.812,0.021,0.414,0.495,128.064,192632
"539","pop",66,0.509,0.79,-3.782,0.332,0.638,0.316,127.946,208316
"540","pop",4,0.568,0.86,-3.846,0.0189,0.394,0.119,129.924,247160
"541","pop",85,0.67,0.668,-4.306,0.536,0.608,0.133,88.033,179053
"542","pop",85,0.584,0.607,-6.605,0.426,0.374,0.101,117.817,194827
"543","pop",50,0.392,0.652,-4.341,0.42,0.55,0.0929,201.948,139405
"544","pop",66,0.584,0.643,-6.415,0.288,0.53,0.186,90.036,181844
"545","pop",63,0.682,0.7,-5.591,0.406,0.637,0.174,120.03,186878
"546","pop",43,0.679,0.633,-7.063,0.295,0.589,0.137,120.92,149795
"547","pop",88,0.77,0.724,-5.484,0.0167,0.898,0.353,121.974,176840
"548","pop",56,0.818,0.76,-7.326,0.197,0.365,0.0749,125.055,175200
"549","pop",63,0.755,0.828,-4.443,0.0271,0.729,0.0799,109.011,177781
"550","pop",61,0.689,0.859,-4.708,0.108,0.672,0.14,119.991,194481
"551","pop",76,0.722,0.812,-3.352,0.0205,0.657,0.131,124.909,213041
"552","pop",50,0.81,0.847,-4.759,0.0181,0.63,0.0609,120.004,167306
"553","pop",66,0.679,0.799,-4.399,0.106,0.596,0.191,105.948,210827
"554","pop",64,0.618,0.657,-5.176,0.00378,0.457,0.223,179.913,204711
"555","pop",59,0.688,0.693,-5.287,0.0865,0.473,0.272,114.051,174051
"556","pop",64,0.704,0.719,-4.05,0.42,0.33,0.18,103.018,171344
"557","pop",56,0.667,0.921,-4.142,0.00566,0.659,0.151,103.005,190093
"558","pop",77,0.749,0.668,-5.964,0.0373,0.366,0.045,108,192387
"559","pop",17,0.6,0.666,-9.827,0.102,0.566,0.118,99.989,193176
"560","pop",38,0.796,0.772,-5.245,0.0469,0.962,0.153,124.039,191283
"561","pop",66,0.672,0.788,-8.393,0.123,0.357,0.0829,121.99,204568
"562","pop",30,0.786,0.899,-6.07,0.000147,0.951,0.11,130.997,262507
"563","pop",72,0.667,0.503,-8.217,0.552,0.584,0.169,144.015,177630
"564","pop",58,0.661,0.78,-4.738,0.0616,0.623,0.23,116.025,189274
"565","pop",65,0.817,0.509,-4.17,0.146,0.77,0.111,99.988,183930
"566","pop",12,0.696,0.429,-8.736,0.0518,0.242,0.128,149.967,213333
"567","pop",48,0.629,0.727,-7.117,0.0447,0.355,0.178,124.938,171914
"568","pop",41,0.714,0.454,-9.122,0.589,0.699,0.113,98.06,191200
"569","pop",59,0.822,0.825,-4.458,0.055,0.507,0.105,109.993,157867
"570","pop",38,0.809,0.93,-1.915,0.271,0.639,0.0512,125.948,189875
"571","pop",68,0.424,0.694,-4.912,0.0573,0.0801,0.133,128.034,282481
"572","pop",41,0.759,0.925,-5.383,0.00155,0.653,0.295,123.986,144762
"573","pop",5,0.701,0.95,-3.026,0.119,0.477,0.221,124.002,176129
"574","pop",75,0.524,0.806,-3.447,0.197,0.45,0.101,115.172,224360
"575","pop",83,0.509,0.689,-4.929,0.0209,0.297,0.301,170.087,193798
"576","pop",61,0.68,0.771,-5.406,0.0161,0.67,0.388,122.023,145574
"577","pop",58,0.697,0.928,-4.052,0.0158,0.654,0.503,124.023,228387
"578","pop",48,0.605,0.565,-6.029,0.798,0.639,0.0946,96.181,186953
"579","pop",69,0.688,0.729,-6.56,0.437,0.469,0.0928,110.055,251029
"580","pop",55,0.852,0.833,-4.535,0.0264,0.553,0.0953,125.009,246720
"581","pop",79,0.541,0.468,-4.039,0.404,0.69,0.358,95.266,158027
"582","pop",62,0.585,0.525,-5.915,0.034,0.533,0.139,167.811,195747
"583","pop",74,0.689,0.521,-5.845,0.119,0.178,0.108,95.055,229747
"584","pop",87,0.741,0.52,-7.513,0.45,0.347,0.222,102.998,171030
"585","pop",78,0.52,0.798,-5.498,0.101,0.168,0.0932,101.944,167977
"586","pop",40,0.683,0.598,-7.835,0.21,0.468,0.124,109.999,169500
"587","pop",69,0.478,0.633,-6.19,0.123,0.287,0.41,89.909,240333
"588","pop",75,0.646,0.644,-6.763,0.0243,0.251,0.0888,99.999,221520
"589","pop",75,0.64,0.635,-7.565,0.271,0.475,0.319,100.034,223187
"590","pop",71,0.832,0.659,-7.828,0.0839,0.674,0.0753,100.163,353893
"591","pop",78,0.703,0.66,-5.119,0.137,0.79,0.192,95.031,198947
"592","pop",54,0.638,0.667,-5.63,0.327,0.338,0.27,123.955,185345
"593","pop",71,0.695,0.672,-6.109,0.014,0.245,0.0756,104.988,235827
"594","pop",55,0.853,0.693,-4.337,0.0855,0.547,0.11,124.049,205986
"595","pop",76,0.782,0.685,-6.237,0.166,0.603,0.16,118.016,180566
"596","pop",64,0.688,0.688,-5.84,0.3,0.451,0.0982,114.011,193321
"597","pop",39,0.822,0.704,-8.242,0.00864,0.255,0.0633,125.999,345173
"598","pop",55,0.711,0.714,-4.714,0.183,0.389,0.122,104.912,188849
"599","pop",76,0.583,0.732,-5.728,0.00312,0.276,0.269,145.992,213428
"600","pop",66,0.717,0.752,-6.933,0.251,0.14,0.0802,123.97,281267
"601","pop",76,0.893,0.745,-3.105,0.0642,0.872,0.0943,101.018,223413
"602","pop",62,0.813,0.781,-5.764,0.048,0.811,0.0577,120.99,230163
"603","pop",72,0.684,0.816,-5.211,0.0181,0.702,0.0222,121.993,196215
"604","pop",74,0.736,0.795,-3.299,0.498,0.511,0.254,104.066,230813
"605","pop",76,0.794,0.811,-8.966,0.0426,0.862,0.101,116.047,248413
"606","pop",38,0.484,0.806,-6.095,0.0447,0.417,0.333,145.127,249987
"607","pop",69,0.703,0.832,-7.202,0.00149,0.667,0.0696,122.029,196489
"608","pop",66,0.725,0.834,-3.913,0.0784,0.859,0.0834,120.026,204022
"609","pop",23,0.51,0.835,-4.673,0.00791,0.435,0.219,140.024,226747
"610","pop",70,0.592,0.977,-3.389,0.206,0.496,0.0703,126.178,175254
"611","pop",42,0.807,0.625,-6.817,0.0327,0.494,0.0745,104.011,178768
"612","pop",67,0.733,0.786,-7.494,0.0931,0.786,0.1,102.999,170893
"613","pop",46,0.379,0.565,-8.06,0.586,0.385,0.103,86.008,172500
"614","pop",51,0.753,0.831,-5.199,0.15,0.398,0.115,119.958,162000
"615","pop",41,0.63,0.739,-4.266,0.146,0.761,0.116,128.028,165938
"616","pop",47,0.741,0.565,-6.621,0.497,0.566,0.067,105.116,233143
"617","pop",45,0.735,0.567,-8.211,0.285,0.494,0.145,107.983,212440
"618","pop",54,0.561,0.859,-7.556,0.0145,0.554,0.065,150.03,158453
"619","pop",54,0.565,0.732,-4.354,0.193,0.265,0.0948,114.901,182609
"620","pop",47,0.699,0.872,-4.218,0.036,0.449,0.327,105.054,195429
"621","pop",66,0.483,0.667,-6.243,0.0715,0.64,0.0676,96.028,147741
"622","pop",61,0.767,0.477,-8.318,0.0383,0.556,0.156,123.015,170000
"623","pop",53,0.834,0.661,-6.677,0.0777,0.458,0.238,122.978,179756
"624","pop",63,0.781,0.855,-4.853,0.327,0.311,0.247,118.112,192203
"625","pop",44,0.629,0.784,-5.796,0.0255,0.778,0.172,103.017,164613
"626","pop",62,0.84,0.724,-5.353,0.0878,0.431,0.0301,101.994,161178
"627","pop",70,0.421,0.669,-4.724,0.151,0.326,0.635,175.788,208013
"628","pop",49,0.732,0.819,-5.451,0.0671,0.793,0.13,105.046,159693
"629","pop",44,0.646,0.848,-4.296,0.0374,0.265,0.13,104.919,172933
"630","pop",50,0.61,0.753,-5.688,0.0646,0.606,0.133,128.074,168751
"631","pop",44,0.677,0.564,-10.319,0.486,0.498,0.103,96.008,195000
"632","pop",34,0.773,0.709,-6.51,0.0314,0.594,0.084,119.969,203000
"633","pop",57,0.655,0.825,-4.891,0.0779,0.579,0.137,110.065,176864
"634","pop",60,0.633,0.779,-3.904,0.00236,0.679,0.371,96.009,195107
"635","pop",76,0.497,0.755,-6.948,7e-04,0.493,0.33,121.869,182187
"636","pop",49,0.694,0.712,-6.645,0.163,0.515,0.0841,116.019,186336
"637","pop",55,0.44,0.666,-4.852,0.0473,0.686,0.104,76.536,175628
"638","pop",49,0.6,0.78,-5.196,0.0314,0.437,0.116,122.038,189836
"639","pop",54,0.716,0.664,-6.629,0.0163,0.356,0.212,101.997,218978
"640","pop",45,0.497,0.814,-4.548,0.00717,0.469,0.134,108.038,166013
"641","pop",62,0.51,0.71,-7.516,0.442,0.511,0.0783,119.951,206930
"642","pop",50,0.68,0.867,-6.054,0.122,0.667,0.0645,117.012,163077
"643","pop",37,0.641,0.773,-5.329,0.0134,0.372,0.466,115.014,163842
"644","pop",44,0.845,0.673,-5.513,0.0792,0.914,0.0878,109.993,177761
"645","pop",53,0.645,0.792,-5.773,0.143,0.678,0.358,126.113,173810
"646","pop",34,0.713,0.652,-7.447,0.175,0.386,0.095,125.994,176310
"647","pop",94,0.88,0.751,-4.258,0.177,0.884,0.106,117.948,157606
"648","pop",48,0.681,0.866,-3.141,0.201,0.308,0.28,124.983,159423
"649","pop",51,0.727,0.782,-5.223,0.229,0.82,0.188,112.083,151627
"650","pop",55,0.713,0.85,-4.744,0.14,0.672,0.174,121.981,143670
"651","pop",58,0.758,0.742,-5.73,0.0824,0.648,0.0391,120.964,151126
"652","pop",60,0.543,0.883,-4.247,0.0667,0.523,0.156,157.815,165685
"653","pop",37,0.653,0.69,-5.003,0.109,0.652,0.136,110.214,178501
"654","pop",45,0.705,0.653,-5.977,0.098,0.627,0.14,99.996,168019
"655","pop",52,0.735,0.861,-3.751,0.053,0.458,0.104,114.043,209079
"656","pop",57,0.72,0.817,-4.344,0.263,0.703,0.103,100.02,184500
"657","pop",32,0.782,0.598,-7.955,0.592,0.383,0.242,114.932,148147
"658","pop",40,0.74,0.711,-4.388,0.00478,0.434,0.135,97.963,148163
"659","pop",54,0.71,0.574,-6.838,0.102,0.364,0.302,89.968,208520
"660","pop",41,0.772,0.633,-6.231,0.285,0.63,0.297,98.091,153673
"661","pop",42,0.512,0.682,-6.763,0.0461,0.598,0.0742,111.967,199293
"662","pop",83,0.599,0.887,-3.967,0.0192,0.881,0.3,170.918,193837
"663","pop",40,0.753,0.507,-9.003,0.139,0.67,0.0819,111.984,165111
"664","pop",52,0.676,0.621,-6.435,0.148,0.369,0.0795,109.995,191760
"665","pop",85,0.659,0.623,-2.253,0.0667,0.439,0.582,88.042,181824
"666","pop",66,0.667,0.635,-5.924,0.0534,0.217,0.0963,119.948,192089
"667","pop",58,0.81,0.763,-6.48,0.247,0.848,0.0548,118.011,215593
"668","pop",45,0.747,0.866,-4.409,0.208,0.327,0.0704,122.999,143415
"669","pop",41,0.692,0.861,-4.864,0.38,0.558,0.215,115.029,137348
"670","pop",55,0.478,0.802,-5.043,0.0725,0.36,0.136,200,185119
"671","pop",22,0.69,0.687,-6.084,0.319,0.615,0.14,124.921,199375
